Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),food,food_normalized
0.3,0.1,2.1,0.072,49.6,0.8,308.0,13.4,6.6,6.7,13.4,chili beef soup,chili beef soup
1.2,0.072,0.9,24.5,16.9,1.7,174.0,2.1,1.5,6.5,12.4,chicken soup,chicken soup
1.0,0.038,1.1,87.5,22.0,2.4,188.0,0.0,0.0,7.0,10.0,bean with frankfurters soup,bean with frankfurters soup
1.6,0.008,0.015,31.1,25.6,1.9,161.0,8.3,4.9,2.8,8.3,pea soup,pea soup
6.4,0.014,0.9,49.6,14.1,1.9,135.0,0.0,0.0,4.4,10.2,turkey soup,turkey soup
4.1,0.092,2.1,43.9,23.1,1.8,201.0,0.0,0.0,7.8,9.8,stockpot soup,stockpot soup
0.0,0.021,0.9,44.3,10.1,1.5,91.0,1.0,1.2,2.8,6.0,hot sour soup,hot sour soup
0.0,0.055,1.7,89.3,28.0,0.4,203.0,9.3,5.5,9.7,2.0,cheese soup,cheese soup
0.5,0.067,1.5,42.8,32.2,0.9,186.0,3.6,3.3,4.7,3.8,cream of potato soup,cream of potato soup
1.1,0.069,0.9,55.7,16.4,1.3,106.0,0.6,9.0,2.1,5.5,bean with bacon soup,bean with bacon soup
0.2,0.072,0.4,7.0,0.0,0.019,40.0,0.0,0.0,1.9,5.3,fish stock,fish stock
3.0,0.041,1.7,43.2,56.2,4.6,381.0,0.0,4.6,8.9,20.7,split pea soup with ham,split pea soup with ham
0.0,0.095,0.9,14.4,0.01,0.4,17.0,0.0,0.0,0.5,2.7,beef broth soup,beef broth soup
4.2,0.036,1.3,42.2,20.2,2.7,139.0,0.0,0.0,2.8,9.3,lentil soup with ham,lentil soup with ham
19.1,0.0,0.6,19.2,22.5,0.9,98.0,12.2,1.6,0.7,2.2,tomato soup,tomato soup
0.0,0.055,0.5,73.2,1.0,0.5,39.0,0.2,0.0,1.5,4.9,fish broth,fish broth
4.3,0.0,0.9,72.0,14.6,4.8,283.0,0.0,0.0,17.0,18.1,chili without beans canned,chili without beans canned
2.2,0.086,1.3,68.9,22.6,1.8,167.0,3.7,2.0,5.0,8.6,minestrone soup,minestrone soup
8.1,0.053,1.8,47.9,24.5,3.3,154.0,6.8,3.0,4.4,4.4,clam chowder soup,clam chowder soup
2.9,0.03,0.3,19.6,9.9,0.6,54.0,2.4,0.7,0.8,1.9,tomato vegetable soup,tomato vegetable soup
0.0,0.028,0.4,7.3,28.1,0.5,127.0,0.022,0.2,0.2,2.2,cream of rice coup,cream of rice coup
0.5,0.052,1.3,80.6,17.7,1.3,181.0,3.4,1.5,11.2,3.3,cream of celery soup,cream of celery soup
0.0,0.02,1.0,47.6,12.9,1.1,188.0,1.9,1.0,13.6,4.6,chicken gravy,chicken gravy
29.7,0.049,1.6,46.4,44.1,1.6,240.0,15.2,3.4,5.5,4.2,tomato rice soup,tomato rice soup
0.0,0.0,1.1,0.0,9.6,0.0,128.0,0.0,4.4,2.0,18.1,vegetable beef soup,vegetable beef soup
0.0,0.05,1.8,35.1,42.3,2.2,281.0,0.0,3.0,8.6,8.9,tomato beef noodle soup,tomato beef noodle soup
6.4,0.028,1.8,44.3,8.2,2.0,118.0,0.0,0.0,7.7,4.2,oyster stew soup,oyster stew soup
0.3,0.008,1.7,24.7,53.9,3.4,371.0,1.3,2.0,13.3,8.9,ramen noodle soup dry,ramen noodle soup dry
0.1,0.2,2.1,0.0,18.4,0.4,145.0,0.0,2.7,4.7,7.2,chicken noodle soup,chicken noodle soup
0.048,0.086,1.0,7.5,0.7,0.061,11.0,0.7,0.0,0.6,0.7,chicken bouillon dry,chicken bouillon dry
5.5,0.089,1.7,58.0,21.5,1.6,174.0,1.8,1.0,8.2,4.6,cream of asparagus soup,cream of asparagus soup
0.3,0.06,1.6,22.7,17.3,1.9,139.0,1.0,1.5,4.0,7.8,turkey noodle soup,turkey noodle soup
0.0,0.08,1.7,35.3,16.5,1.1,181.0,0.0,0.5,10.4,5.6,cream of shrimp soup,cream of shrimp soup
3.1,0.054,1.7,156.0,44.1,4.0,335.0,7.8,15.3,11.5,15.3,bean with pork soup,bean with pork soup
16.5,0.0,0.9,14.1,1.0,0.5,12.0,0.0,0.0,0.5,1.0,chicken broth,chicken broth
0.0,0.073,0.9,2.2,0.6,0.03,8.0,0.6,0.0,0.3,0.6,beef broth powder,beef broth powder
0.0,0.019,0.4,43.0,29.9,1.9,180.0,12.8,4.8,2.3,9.7,split pea soup,split pea soup
10.0,0.058,2.3,71.9,4.0,1.7,61.0,0.0,0.0,4.0,3.4,escarole soup,escarole soup
0.5,0.059,0.3,7.2,8.5,0.5,86.0,3.8,0.0,2.9,6.0,chicken stock,chicken stock
11.9,0.097,1.8,80.0,47.7,1.7,248.0,0.0,2.1,5.0,4.5,tomato bisque soup,tomato bisque soup
0.2,0.048,1.1,21.6,8.2,2.0,99.0,0.0,0.0,4.3,6.9,shark fin soup,shark fin soup
2.5,0.099,1.3,54.1,16.4,1.4,113.0,6.7,1.7,3.5,7.5,onion soup,onion soup
10.1,0.041,1.7,47.9,16.8,1.8,113.0,4.9,4.0,2.9,5.3,chicken gumbo soup,chicken gumbo soup
9.3,0.07,0.6,83.0,12.5,1.9,95.0,0.0,2.4,0.8,10.4,crab soup,crab soup
0.0,0.0,0.8,44.0,8.1,1.4,148.0,0.0,0.0,5.2,17.2,tripe soup,tripe soup
0.0,0.0,0.0,0.0,2.0,0.0,164.0,0.0,0.0,10.6,0.0,little india little lunch,little india little lunch
0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,5.1,0.0,original chicken sandwich chick fil a,original chicken sandwich chick fil a
0.0,0.008,0.8,257.6,28.2,2.3,383.0,2.2,1.6,24.2,14.6,sausage mcmuffin mcdonalds,sausage mcmuffin mcdonalds
0.0,0.037,1.0,85.1,42.2,1.9,421.0,15.2,1.4,24.0,11.4,sausage mcgriddles mcdonalds,sausage mcgriddles mcdonalds
0.0,0.0,0.5,31.2,22.1,1.5,185.0,1.7,0.8,9.1,3.8,biscuit kentucky fried chicken,biscuit kentucky fried chicken
0.0,0.0,0.031,0.08,2.9,13.1,97.0,1.5,0.2,2.3,5.7,english muffin mcdonalds,english muffin mcdonalds
0.4,0.2,0.2,0.003,49.8,0.1,378.0,0.2,4.6,18.1,4.0,french fries mcdonalds,french fries mcdonalds
0.2,0.096,1.1,37.2,28.5,3.7,383.0,0.0,0.0,23.0,16.4,hotdog,hotdog
0.2,0.1,0.2,0.083,28.6,0.005,207.0,0.4,2.1,9.2,2.4,french fries burger king,french fries burger king
0.3,0.056,0.3,61.4,13.7,0.8,158.0,0.6,2.7,8.8,6.1,original taco with beef cheese lettuce taco bell,original taco with beef cheese lettuce taco bell
2.7,0.031,0.5,19.4,31.3,3.3,296.0,0.0,0.0,13.4,13.5,hotdog with chili,hotdog with chili
0.0,0.0,0.3,15.4,5.1,0.3,148.0,0.0,0.0,10.1,9.2,chicken crispy wings kentucky fried chicken,chicken crispy wings kentucky fried chicken
0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,16.0,0.0,egg white delight mcdonalds,egg white delight mcdonalds
0.0,0.0,0.014,11.1,8.7,0.4,73.0,2.1,0.3,3.7,1.3,french toast sticks burger king,french toast sticks burger king
0.0,0.3,0.8,0.0,36.6,0.1,358.0,4.7,1.7,17.3,13.7,mcchicken mcdonalds,mcchicken mcdonalds
0.0,0.031,0.8,142.4,45.0,4.2,480.0,0.0,8.0,26.6,14.8,nachos supreme taco bell,nachos supreme taco bell
0.0,0.0,0.3,13.2,1.3,0.4,104.0,0.0,0.0,5.3,12.6,crispy chicken wing kentucky fried chicken,crispy chicken wing kentucky fried chicken
0.1,0.08,0.3,0.046,7.4,0.005,105.0,0.0,0.5,5.5,6.6,chicken strips burger king,chicken strips burger king
0.0,0.0,0.7,28.0,0.4,0.7,214.0,0.0,0.0,6.7,38.2,crispy chicken breast kentucky fried chicken,crispy chicken breast kentucky fried chicken
0.0,0.1,1.0,64.4,31.8,2.4,440.0,2.3,1.4,29.7,11.3,sausage biscuit mcdonalds,sausage biscuit mcdonalds
0.9,0.045,0.8,203.4,24.2,1.8,339.0,1.4,1.2,17.1,13.0,sausage burrito mcdonalds,sausage burrito mcdonalds
0.055,0.0,0.015,7.5,2.8,0.038,27.0,0.4,0.2,1.6,0.3,onion rings fried,onion rings fried
1.3,0.0,0.7,104.7,39.7,0.7,379.0,4.9,2.5,23.0,3.5,onion rings burger king,onion rings burger king
0.0,0.083,0.2,3.9,4.4,0.6,79.0,0.053,0.1,5.0,3.9,turkey patty fried,turkey patty fried
0.0,0.1,0.6,126.0,101.8,2.8,601.0,45.5,2.0,17.8,9.0,hotcakes with syrup mcdonalds,hotcakes with syrup mcdonalds
0.0,0.0,0.5,19.1,0.0,0.9,163.0,0.0,0.0,9.1,20.4,crispy chicken thigh kentucky fried chicken,crispy chicken thigh kentucky fried chicken
0.059,0.1,0.5,0.086,21.0,0.1,195.0,5.9,0.8,9.4,6.7,corn dog,corn dog
0.0,0.0,0.0,0.0,5.5,0.0,70.0,0.5,0.0,4.0,0.2,chicken box mcdonalds,chicken box mcdonalds
0.0,0.0,1.0,34.8,45.0,1.4,379.0,0.0,4.2,19.8,5.4,potato wedges kentucky fried chicken,potato wedges kentucky fried chicken
0.0,0.029,0.04,33.7,0.9,1.1,98.0,0.1,0.0,7.5,7.7,scrambled eggs mcdonalds,scrambled eggs mcdonalds
0.2,0.3,0.8,0.0,27.3,0.1,287.0,2.7,1.4,12.2,17.2,egg mcmuffin mcdonalds,egg mcmuffin mcdonalds
0.0,0.036,0.5,88.1,36.0,1.1,362.0,0.0,3.8,21.9,5.1,nachos taco bell,nachos taco bell
0.0,0.1,0.9,68.4,39.4,2.5,310.0,2.7,1.8,14.4,5.5,biscuit large mcdonalds,biscuit large mcdonalds
0.0,0.0,0.4,11.8,6.4,0.3,129.0,0.0,0.7,7.2,9.5,crispy chicken strips kentucky fried chicken,crispy chicken strips kentucky fried chicken
0.0,0.088,0.2,41.7,19.0,0.9,113.0,4.4,0.7,2.9,3.0,hotcakes mcdonalds,hotcakes mcdonalds
0.0,0.0,0.8,37.8,11.9,0.8,375.0,0.0,0.0,23.2,29.7,chicken crispy breast kentucky fried chicken,chicken crispy breast kentucky fried chicken
0.0,0.1,0.9,134.6,102.4,3.2,776.0,45.7,2.1,34.9,15.5,hotcakes sausage mcdonalds,hotcakes sausage mcdonalds
0.072,0.023,0.009,0.0,2.4,0.017,48.0,0.025,0.0,3.2,2.5,chicken mcnuggets mcdonalds,chicken mcnuggets mcdonalds
0.0,0.0,0.0,0.0,2.1,0.0,151.0,2.1,0.0,7.1,0.2,chips chipotle,chips chipotle
0.0,0.1,0.7,57.8,33.3,2.1,261.0,2.2,1.5,12.2,4.7,biscuit mcdonalds,biscuit mcdonalds
0.8,0.094,0.064,3.7,6.4,0.008,36.0,1.2,0.2,0.4,1.6,rice bowl with chicken,rice bowl with chicken
0.1,0.2,0.6,0.036,22.9,0.1,200.0,5.8,5.4,8.2,8.7,spaghetti with meatballs,spaghetti with meatballs
0.0,0.039,0.9,34.1,36.0,2.8,259.0,6.3,4.2,8.9,8.9,meat ravioli canned,meat ravioli canned
0.0,0.011,0.7,79.9,33.0,1.8,186.0,9.0,3.1,3.5,6.0,cheese ravioli canned,cheese ravioli canned
10.3,0.0,1.2,84.0,59.8,3.4,586.0,13.3,3.4,22.9,35.3,premium crispy chicken ranch blt sandwich mcdonalds,premium crispy chicken ranch blt sandwich mcdonalds
5.5,0.004,0.8,91.8,52.0,5.2,459.0,0.0,0.0,14.1,30.3,steak sandwich,steak sandwich
0.3,0.0,0.8,123.7,31.5,3.3,380.0,6.0,3.7,19.7,19.4,cheeseburger burger king,cheeseburger burger king
0.7,0.095,0.7,198.7,33.1,2.8,313.0,7.4,1.3,14.0,15.4,cheeseburger mcdonalds,cheeseburger mcdonalds
0.5,0.5,0.9,0.054,41.0,0.2,643.0,9.5,2.1,36.9,37.0,double cheeseburger,double cheeseburger
0.4,0.7,1.1,0.094,51.4,0.4,942.0,13.2,5.2,58.6,52.1,double hamburger,double hamburger
6.4,0.0,0.8,74.0,44.6,3.0,366.0,10.0,2.8,8.6,28.3,premium grilled chicken classic sandwich mcdonalds,premium grilled chicken classic sandwich mcdonalds
4.4,0.1,1.0,224.8,39.7,4.4,573.0,9.5,3.2,36.0,27.2,big n tasty with cheese mcdonalds,big n tasty with cheese mcdonalds
9.8,0.0,1.0,211.9,44.3,3.1,493.0,6.4,2.7,18.0,38.3,premium grilled chicken club sandwich mcdonalds,premium grilled chicken club sandwich mcdonalds
1.5,0.052,0.7,143.6,37.9,4.1,417.0,8.8,2.7,19.8,24.1,quarter pounder mcdonalds,quarter pounder mcdonalds
5.8,0.1,1.0,78.2,58.6,3.3,524.0,12.4,3.2,20.0,27.8,premium crispy chicken classic sandwich mcdonalds,premium crispy chicken classic sandwich mcdonalds
3.2,0.045,0.4,95.2,10.0,1.7,124.0,0.7,3.4,4.4,11.0,veggie burger,veggie burger
1.6,0.1,1.2,286.6,39.7,4.2,513.0,9.8,2.8,28.3,29.0,quarter pounder with cheese mcdonalds,quarter pounder with cheese mcdonalds
0.0,0.076,0.043,6.7,0.0,1.0,173.0,0.0,0.0,15.1,9.2,beef sandwich steak raw,beef sandwich steak raw
1.1,0.4,0.6,0.04,28.7,0.1,292.0,5.9,1.6,13.2,15.0,cheeseburger,cheeseburger
9.9,0.0,1.0,76.8,44.3,3.0,412.0,10.5,2.8,10.9,33.7,premium grilled chicken ranch blt sandwich mcdonalds,premium grilled chicken ranch blt sandwich mcdonalds
0.8,0.1,1.5,311.2,53.9,21.1,1061.0,14.4,6.4,68.1,57.7,double whopper with cheese burger king,double whopper with cheese burger king
0.9,0.1,1.0,254.0,44.0,4.4,563.0,8.7,3.5,32.8,25.9,big mac mcdonalds,big mac mcdonalds
0.8,1.3,2.2,0.023,79.9,0.5,833.0,12.4,4.7,39.3,41.1,sandwich with cold cuts,sandwich with cold cuts
0.4,0.073,0.6,160.8,35.4,2.1,378.0,4.9,1.9,19.6,15.1,filet o fish mcdonalds,filet o fish mcdonalds
0.0,0.0,0.0,0.0,0.2,0.0,57.0,0.0,0.0,2.9,0.0,hand breaded chicken tenders carls jr,hand breaded chicken tenders carls jr
0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,8.0,0.0,grilled chicken sandwich wendys,grilled chicken sandwich wendys
5.6,0.053,0.8,41.0,44.3,2.8,410.0,0.0,0.0,13.0,28.6,sandwich with roast beef,sandwich with roast beef
0.056,0.3,0.5,0.049,26.5,0.1,258.0,5.5,2.0,10.4,14.7,hamburger burger king,hamburger burger king
4.4,0.1,0.7,150.8,38.5,4.4,524.0,8.8,3.2,31.7,24.7,big n tasty mcdonalds,big n tasty mcdonalds
0.3,0.3,1.0,0.039,33.1,0.1,364.0,5.7,1.9,15.3,22.6,roast beef sandwich,roast beef sandwich
0.0,0.065,1.6,183.0,45.4,5.1,473.0,0.0,0.0,18.0,32.2,roast beef sandwich with cheese,roast beef sandwich with cheese
0.1,0.3,0.5,0.068,28.7,0.027,255.0,5.8,1.7,9.9,12.9,hamburger,hamburger
0.4,0.0,1.3,81.4,58.7,3.3,572.0,7.8,2.0,27.4,22.6,premium fish sandwich burger king,premium fish sandwich burger king
0.6,0.2,1.4,259.1,52.8,6.3,790.0,13.0,3.2,48.4,35.4,whopper burger king,whopper burger king
3.6,0.1,1.3,74.2,55.4,2.6,584.0,0.0,0.0,28.0,29.7,sandwich with tuna salad,sandwich with tuna salad
0.4,0.075,1.3,91.5,52.2,3.6,569.0,6.0,4.8,29.2,24.2,original chicken sandwich burger king,original chicken sandwich burger king
0.7,0.2,1.1,130.9,51.4,10.5,942.0,13.2,5.2,58.6,52.1,double whopper burger king,double whopper burger king
9.7,0.0,1.2,233.7,57.4,3.4,635.0,12.7,3.0,29.9,39.1,premium crispy chicken club sandwich mcdonalds,premium crispy chicken club sandwich mcdonalds
0.0,0.2,0.5,0.0,28.8,0.049,251.0,5.7,1.2,9.6,12.3,hamburger mcdonalds,hamburger mcdonalds
0.9,0.0,0.7,159.3,36.0,2.6,308.0,4.2,2.4,12.6,12.7,pepperoni pizza dominos,pepperoni pizza dominos
0.099,0.4,0.7,0.078,35.5,0.1,325.0,3.9,2.7,14.3,13.3,sausage pizza,sausage pizza
0.093,0.5,0.8,0.05,35.5,0.1,313.0,3.6,2.6,13.2,13.0,pepperoni pizza,pepperoni pizza
0.0,0.0,0.8,148.8,30.3,2.1,269.0,3.5,1.6,10.9,12.3,pepperoni pizza pizza hut,pepperoni pizza pizza hut
0.0,0.0,0.7,200.6,30.0,1.9,260.0,3.2,1.7,10.5,11.5,cheese pizza pizza hut,cheese pizza pizza hut
0.066,0.4,0.6,0.082,35.7,0.1,285.0,3.8,2.5,10.4,12.2,cheese pizza,cheese pizza
1.0,0.0,0.6,180.4,35.9,2.5,278.0,4.3,2.4,9.7,11.7,cheese pizza dominos,cheese pizza dominos
0.1,0.045,0.8,163.2,34.5,2.5,332.0,5.1,3.0,14.8,15.0,meat vegetable pizza,meat vegetable pizza
0.0,0.028,0.0,111.3,0.0,2.1,146.0,0.0,0.0,3.7,26.6,sucker raw,sucker raw
15.0,0.077,0.2,225.7,0.0,2.2,348.0,0.0,0.0,2.7,76.3,northern pike raw,northern pike raw
0.0,0.035,0.4,21.0,0.0,0.3,135.0,0.0,0.0,0.8,30.0,haddock cooked,haddock cooked
0.0,0.059,0.1,57.6,0.0,1.0,104.0,0.0,0.0,0.9,22.3,burbot cooked,burbot cooked
0.0,0.092,0.3,232.5,0.0,1.8,356.0,0.0,0.0,3.8,75.3,pollock cooked,pollock cooked
0.0,0.057,0.019,17.0,0.0,0.3,27.0,0.0,0.0,0.7,5.0,rainbow smelt raw,rainbow smelt raw
0.0,0.0,0.1,50.8,0.0,0.7,265.0,0.0,0.0,11.6,37.7,whitefish cooked,whitefish cooked
0.0,0.032,0.011,174.9,0.0,2.1,148.0,0.0,0.0,1.9,30.4,walleye pike raw,walleye pike raw
2.7,0.056,0.1,88.4,0.0,2.7,275.0,0.0,0.0,12.2,38.9,carp cooked,carp cooked
0.0,0.063,0.3,19.0,0.0,0.3,293.0,0.0,0.0,7.3,53.4,wolffish cooked,wolffish cooked
2.7,0.094,0.066,68.0,0.0,0.4,218.0,0.0,0.0,2.9,44.7,snapper cooked,snapper cooked
4.6,0.055,0.055,7.9,0.5,0.2,58.0,0.0,0.0,2.3,8.1,roe cooked,roe cooked
0.0,0.029,0.012,41.6,0.0,0.9,37.0,0.0,0.0,1.4,5.8,anchovy raw,anchovy raw
1.3,0.084,0.2,104.9,0.0,2.0,291.0,0.0,0.0,16.6,33.0,herring raw,herring raw
2.3,0.016,0.1,37.0,0.0,0.9,189.0,0.0,0.0,1.5,41.1,cod raw,cod raw
0.0,0.09,0.009,11.6,0.0,0.6,111.0,0.0,0.0,2.0,23.3,tilapia raw,tilapia raw
0.0,0.075,0.018,44.6,0.0,0.3,84.0,0.0,0.0,1.2,16.9,whiting cooked,whiting cooked
3.1,0.06,0.1,114.0,0.0,4.9,407.0,0.0,0.0,4.0,86.9,skipjack tuna cooked,skipjack tuna cooked
13.2,0.1,0.2,53.4,0.0,1.2,733.0,0.0,0.0,44.0,78.7,salmon cooked,salmon cooked
0.0,0.045,0.2,43.1,0.0,2.2,474.0,0.0,0.0,14.9,79.5,chum salmon cooked,chum salmon cooked
0.0,0.008,0.043,86.4,0.0,1.8,363.0,0.0,0.0,25.4,31.3,american shad cooked,american shad cooked
0.0,0.05,0.068,14.2,1.8,0.3,65.0,0.0,0.0,3.9,5.3,shark cooked,shark cooked
0.3,0.019,0.027,34.1,0.0,1.2,118.0,0.0,0.0,5.3,16.5,trout cooked,trout cooked
0.0,0.036,0.1,6.8,0.0,0.5,196.0,0.0,0.0,9.0,26.7,swordfish raw,swordfish raw
0.3,0.1,0.041,0.003,0.0,0.093,119.0,0.0,0.0,5.2,16.9,rainbow trout cooked,rainbow trout cooked
2.0,0.0,0.6,160.8,35.4,2.1,374.0,4.9,0.0,19.6,15.1,fish sandwich with cheese,fish sandwich with cheese
0.0,0.033,5.6,1.2,0.0,1.3,21.0,0.0,0.0,0.8,3.2,jellyfish dried,jellyfish dried
1.4,0.002,0.098,48.8,0.0,1.2,139.0,0.0,0.0,4.5,23.0,mullet raw,mullet raw
2.0,0.2,0.3,0.0,0.0,0.095,353.0,0.0,0.0,5.1,71.7,halibut cooked,halibut cooked
0.0,0.04,0.1,35.0,0.0,0.8,213.0,0.0,0.0,2.7,44.2,lingcod raw,lingcod raw
0.0,0.035,0.079,3.1,0.0,0.3,30.0,0.0,0.0,0.3,6.4,orange roughy cooked,orange roughy cooked
0.0,0.016,0.042,9.5,0.0,0.3,77.0,0.0,0.0,1.5,15.0,cisco raw,cisco raw
0.0,0.055,0.05,37.8,0.0,0.6,186.0,0.0,0.0,10.7,20.8,florida pompano cooked,florida pompano cooked
3.5,0.028,0.1,69.8,0.0,0.4,218.0,0.0,0.0,2.9,44.7,snapper raw,snapper raw
0.2,0.5,1.3,0.0,58.7,0.2,565.0,7.8,0.0,27.4,22.6,fish sandwich,fish sandwich
0.0,0.005,0.4,21.2,0.0,0.3,143.0,0.0,0.0,0.9,31.5,haddock raw,haddock raw
0.0,0.074,0.2,17.9,0.0,0.1,51.0,0.0,0.0,1.0,9.8,ocean perch raw,ocean perch raw
2.4,0.046,0.2,50.9,0.5,3.1,45.0,0.0,0.0,0.4,9.2,cuttlefish cooked,cuttlefish cooked
1.8,0.024,0.1,25.2,0.0,0.9,189.0,0.0,0.0,1.5,41.1,cod cooked,cod cooked
0.0,0.085,0.1,40.5,0.0,0.6,248.0,0.0,0.0,8.6,39.8,seatrout raw,seatrout raw
0.0,0.048,0.5,34.2,0.0,0.3,114.0,0.0,0.0,3.1,20.2,flounder raw,flounder raw
0.0,0.036,0.022,9.0,0.0,0.2,79.0,0.0,0.0,3.1,11.9,spot cooked,spot cooked
0.0,0.032,0.069,174.8,0.0,2.1,148.0,0.0,0.0,1.9,30.4,walleye pike cooked,walleye pike cooked
1.0,0.041,0.037,48.0,0.0,0.5,55.0,0.0,0.0,0.6,11.6,perch raw,perch raw
0.5,0.087,0.06,38.4,0.0,0.6,43.0,0.0,0.0,0.3,9.3,pumpkin seed sunfish raw,pumpkin seed sunfish raw
0.0,0.061,6.1,89.8,0.0,1.9,415.0,0.0,0.0,34.1,25.2,salt mackerel,salt mackerel
0.4,0.014,0.064,13.2,0.0,1.4,231.0,0.0,0.0,15.7,21.0,mackerel cooked,mackerel cooked
0.0,0.006,0.011,12.2,0.0,0.6,111.0,0.0,0.0,2.3,22.8,tilapia cooked,tilapia cooked
0.0,0.044,0.3,27.8,6.6,0.7,192.0,0.0,0.3,11.0,15.8,atlantic croaker fried,atlantic croaker fried
0.4,0.038,0.046,38.1,0.0,0.6,42.0,0.0,0.0,0.3,9.2,pumpkin seed sunfish cooked,pumpkin seed sunfish cooked
0.0,0.062,0.3,18.4,0.0,0.3,294.0,0.0,0.0,7.3,53.6,wolffish raw,wolffish raw
0.0,0.034,0.02,15.0,0.0,2.0,276.0,0.0,0.0,9.4,44.9,bluefin tuna cooked,bluefin tuna cooked
0.0,0.051,0.061,25.5,0.0,0.3,68.0,0.0,0.0,1.8,12.1,scup cooked,scup cooked
1.0,0.067,0.2,105.8,0.0,2.0,290.0,0.0,0.0,16.6,32.9,herring cooked,herring cooked
0.0,0.051,0.028,10.5,0.0,0.7,186.0,0.0,0.0,6.4,30.1,bluefish raw,bluefish raw
0.0,0.058,0.1,68.8,0.0,1.2,234.0,0.0,0.0,3.0,48.4,sheepshead cooked,sheepshead cooked
1.3,0.085,0.078,63.9,0.0,1.2,91.0,0.0,0.0,2.9,15.0,bass cooked,bass cooked
0.0,0.077,0.2,35.6,0.0,1.0,279.0,0.0,0.0,3.2,58.4,pout cooked,pout cooked
15.8,0.1,0.2,103.0,0.0,1.0,709.0,0.0,0.0,41.3,78.9,chinook salmon raw,chinook salmon raw
0.0,0.045,0.1,26.7,0.0,0.6,172.0,0.0,0.0,2.6,35.1,rockfish raw,rockfish raw
0.0,0.042,0.2,100.4,0.0,1.0,371.0,0.0,0.0,8.9,67.6,tilefish raw,tilefish raw
0.0,0.02,0.082,66.4,0.0,0.9,174.0,0.0,0.0,4.5,31.3,scup raw,scup raw
0.0,0.085,0.2,135.9,0.0,5.0,755.0,0.0,0.0,59.3,51.9,sablefish cooked,sablefish cooked
4.5,0.059,0.8,34.9,19.3,2.1,383.0,0.0,0.0,19.0,32.9,tuna salad,tuna salad
2.1,0.064,0.06,17.2,0.0,0.6,255.0,0.0,0.0,11.8,34.7,coho salmon cooked,coho salmon cooked
2.2,0.068,0.052,3.1,0.2,0.085,20.0,0.0,0.0,0.9,3.1,roe raw,roe raw
0.0,0.079,0.084,12.9,0.0,0.4,125.0,0.0,0.0,2.6,23.8,sea bass raw,sea bass raw
1.6,0.2,0.2,0.066,0.0,0.2,349.0,0.0,0.0,12.0,56.0,pink salmon cooked,pink salmon cooked
2.6,0.5,0.3,0.089,0.0,0.2,493.0,0.0,0.0,17.3,82.1,sockeye salmon cooked,sockeye salmon cooked
0.0,0.089,0.1,51.5,0.0,0.7,265.0,0.0,0.0,11.6,37.8,whitefish raw,whitefish raw
0.0,0.07,0.3,12.7,0.0,2.7,760.0,0.0,0.0,56.4,58.6,greenland halibut cooked,greenland halibut cooked
11.8,0.098,0.2,226.3,0.0,2.2,350.0,0.0,0.0,2.7,76.5,northern pike cooked,northern pike cooked
15.4,0.1,0.2,35.6,0.0,1.3,824.0,0.0,0.0,53.1,80.9,salmon raw,salmon raw
5.4,0.04,0.6,73.1,0.0,1.5,388.0,0.0,0.0,12.0,65.4,turbot cooked,turbot cooked
0.0,0.006,0.042,2.5,1.9,0.057,28.0,0.0,0.0,0.3,4.3,surimi,surimi
12.6,0.1,0.2,86.2,0.0,2.8,711.0,0.0,0.0,41.2,79.2,chinook salmon cooked,chinook salmon cooked
1.1,0.034,0.001,28.8,0.0,1.3,140.0,0.0,0.0,4.5,23.1,mullet cooked,mullet cooked
0.0,0.097,0.029,0.3,0.0,0.038,3.0,0.0,0.0,0.1,0.6,chum salmon raw,chum salmon raw
0.0,0.04,0.072,7.0,0.0,0.2,47.0,0.0,0.0,2.6,5.5,butterfish raw,butterfish raw
0.0,0.048,0.058,13.1,0.0,0.4,125.0,0.0,0.0,2.6,23.9,sea bass cooked,sea bass cooked
0.0,0.069,0.3,12.2,0.0,2.7,759.0,0.0,0.0,56.5,58.6,greenland halibut raw,greenland halibut raw
0.0,0.079,0.3,28.6,0.0,0.7,371.0,0.0,0.0,5.4,75.7,halibut raw,halibut raw
0.0,0.072,0.019,23.1,0.0,1.2,184.0,0.0,0.0,7.0,28.2,sturgeon cooked,sturgeon cooked
0.0,0.05,0.5,16.4,15.4,1.9,211.0,0.0,0.5,11.2,13.3,fish fillet fried,fish fillet fried
2.3,0.056,0.022,19.8,0.0,0.2,111.0,0.0,0.0,4.9,15.8,rainbow trout raw,rainbow trout raw
0.0,0.022,0.2,35.2,0.0,1.0,278.0,0.0,0.0,3.2,58.6,pout raw,pout raw
0.0,0.021,0.047,21.8,0.0,0.3,35.0,0.0,0.0,0.9,6.4,rainbow smelt cooked,rainbow smelt cooked
0.3,0.082,0.059,2.3,0.0,0.059,22.0,0.0,0.0,0.4,4.1,monkfish raw,monkfish raw
